code,display_code,description,level,parent_code,is_leaf,section_code,division_code,group_code,class_code,source_version,is_special_annex,is_active
19209,1920.9,Fabricación de otros productos de la refinación de petróleo n.c.p.,subclass,1920,True,C,19,192,1920,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
20110,2011.0,Fabricación de sustancias químicas básicas y biocombustibles,subclass,2011,True,C,20,201,2011,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
20120,2012.0,Fabricación de abonos y compuestos de nitrógeno,subclass,2012,True,C,20,201,2012,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
20130,2013.0,Fabricación de plásticos y de caucho sintético en formas primarias,subclass,2013,True,C,20,201,2013,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
20210,2021.0,Fabricación de pesticidas y de otros productos químicos de uso agropecuario.,subclass,2021,True,C,20,202,2021,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
20220,2022.0,"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas",subclass,2022,True,C,20,202,2022,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
20231,2023.1,"Fabricación de jabones, detergentes y preparados de limpieza",subclass,2023,True,C,20,202,2023,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
20232,2023.2,"Fabricación de cosméticos, perfumes y artículos de tocador",subclass,2023,True,C,20,202,2023,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
20239,2023.9,Fabricación de otros preparados para limpiar y pulir n.c.p.,subclass,2023,True,C,20,202,2023,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
20290,2029.0,Fabricación de otros productos químicos n.c.p.,subclass,2029,True,C,20,202,2029,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
20300,2030.0,Fabricación de fibras manufacturadas,subclass,2030,True,C,20,203,2030,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
21000,2100.0,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",subclass,2100,True,C,21,210,2100,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
22111,2211.1,Fabricación de cubiertas y cámaras de caucho,subclass,2211,True,C,22,221,2211,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
22119,2211.9,Recauchutaje y renovación de cubiertas de caucho,subclass,2211,True,C,22,221,2211,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
22190,2219.0,Fabricación de otros productos de caucho,subclass,2219,True,C,22,221,2219,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
22201,2220.1,Fabricación de productos de plástico para la construcción,subclass,2220,True,C,22,222,2220,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
22202,2220.2,Fabricación de laminados planos y tubulares de materiales plásticos.,subclass,2220,True,C,22,222,2220,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
22203,2220.3,Fabricación de productos de plástico moldeado,subclass,2220,True,C,22,222,2220,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
22209,2220.9,Fabricación de otros productos de plástico n.c.p.,subclass,2220,True,C,22,222,2220,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
23100,2310.0,Fabricación de vidrio y de productos de vidrio,subclass,2310,True,C,23,231,2310,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
23910,2391.0,Fabricación de productos refractarios,subclass,2391,True,C,23,239,2391,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
23920,2392.0,Fabricación de materiales de arcilla para la construcción,subclass,2392,True,C,23,239,2392,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
23930,2393.0,Fabricación de otros productos de cerámica y porcelana,subclass,2393,True,C,23,239,2393,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
23940,2394.0,"Fabricación de cemento, cal y yeso",subclass,2394,True,C,23,239,2394,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
23950,2395.0,"Fabricación de artículos de hormigón, de cemento y de yeso",subclass,2395,True,C,23,239,2395,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
23960,2396.0,"Corte, tallado y acabado de la piedra",subclass,2396,True,C,23,239,2396,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
23990,2399.0,Fabricación de otros productos minerales no metálicos n.c.p.,subclass,2399,True,C,23,239,2399,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
24100,2410.0,Industrias básicas de hierro y acero,subclass,2410,True,C,24,241,2410,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
24200,2420.0,Fabricación de productos primarios de metales preciosos y metales no ferrosos,subclass,2420,True,C,24,242,2420,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
24300,2430.0,Fundición de hiero y acero y de metales no ferrosos,subclass,2430,True,C,24,243,2430,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25110,2511.0,Fabricación de productos metálicos para uso estructural,subclass,2511,True,C,25,251,2511,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25120,2512.0,"Fabricación de tanques, depósitos y recipientes de metal",subclass,2512,True,C,25,251,2512,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25130,2513.0,"Fabricación de los generadores de vapor, excepto calderas de agua caliente para calefacción central",subclass,2513,True,C,25,251,2513,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25200,2520.0,Fabricación de armas y municiones,subclass,2520,True,C,25,252,2520,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25910,2591.0,"Forja, prensado, estampado y laminado de metales; pulvimetalurgia",subclass,2591,True,C,25,259,2591,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25921,2592.1,Talleres de tornería,subclass,2592,True,C,25,259,2592,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25929,2592.9,"Otro tipo de fabricación, tratamiento y revestimiento de metales",subclass,2592,True,C,25,259,2592,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25931,2593.1,Fabricación de herrajes y cerraduras,subclass,2593,True,C,25,259,2593,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25939,2593.9,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",subclass,2593,True,C,25,259,2593,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25991,2599.1,Fabricación de productos de alambre y otros artículos para la construcción,subclass,2599,True,C,25,259,2599,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25992,2599.2,Fabricación de artículos de metal para uso doméstico,subclass,2599,True,C,25,259,2599,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
25999,2599.9,Fabricación de otros productos de metal n.c.p.,subclass,2599,True,C,25,259,2599,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
26100,2610.0,Fabricación de productos electrónicos,subclass,2610,True,C,26,261,2610,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
26200,2620.0,Fabricación de computadoras y equipo periférico,subclass,2620,True,C,26,262,2620,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
26300,2630.0,Fabricación de equipos de comunicaciones,subclass,2630,True,C,26,263,2630,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
26400,2640.0,Fabricación de aparatos de consumo electrónico.,subclass,2640,True,C,26,264,2640,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
26510,2651.0,"Fabricación de equipos para medir, verificar y navegar y de equipos de control",subclass,2651,True,C,26,265,2651,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
26520,2652.0,Fabricación de todo tipo de relojes,subclass,2652,True,C,26,265,2652,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
26600,2660.0,"Fabricación de equipos radiológicos, electromédicos y electro terapéuticos",subclass,2660,True,C,26,266,2660,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
26700,2670.0,Fabricación de instrumentos ópticos y equipo fotográfico,subclass,2670,True,C,26,267,2670,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
26800,2680.0,Fabricación de soportes magnéticos y ópticos,subclass,2680,True,C,26,268,2680,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
27100,2710.0,"Fabricación de motores eléctricos, generadores, transformadores eléctricos, distribución de la electricidad y aparato del control.",subclass,2710,True,C,27,271,2710,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
27200,2720.0,Fabricación de baterías y acumuladores,subclass,2720,True,C,27,272,2720,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
27310,2731.0,Fabricación de cables de fibra óptica,subclass,2731,True,C,27,273,2731,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
27320,2732.0,Fabricación de otros cables eléctricos y electrónicos,subclass,2732,True,C,27,273,2732,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
27330,2733.0,Fabricación de dispositivos de cableado,subclass,2733,True,C,27,273,2733,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
27400,2740.0,Fabricación de equipos de iluminación eléctricos,subclass,2740,True,C,27,274,2740,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
27500,2750.0,Fabricación de aparatos de uso doméstico Página 10 de 26,subclass,2750,True,C,27,275,2750,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
27900,2790.0,Fabricación de otros equipos eléctricos,subclass,2790,True,C,27,279,2790,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28110,2811.0,"Fabricación de motores y turbinas, excepto motores para aeronaves, vehículos automotores y motocicletas.",subclass,2811,True,C,28,281,2811,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28120,2812.0,Fabricación de equipos hidráulicos,subclass,2812,True,C,28,281,2812,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28130,2813.0,"Fabricación de bombas, compresores, grifos y válvulas",subclass,2813,True,C,28,281,2813,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28140,2814.0,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión",subclass,2814,True,C,28,281,2814,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28150,2815.0,"Fabricación de hornos, hogares y quemadores",subclass,2815,True,C,28,281,2815,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28160,2816.0,Fabricación de equipo de elevación y manipulación,subclass,2816,True,C,28,281,2816,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28170,2817.0,Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipos periféricos),subclass,2817,True,C,28,281,2817,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28180,2818.0,Fabricación de herramientas manuales,subclass,2818,True,C,28,281,2818,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28190,2819.0,Fabricación de otros tipos de maquinaria de uso general,subclass,2819,True,C,28,281,2819,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28210,2821.0,Fabricación de maquinaria agropecuaria y forestal,subclass,2821,True,C,28,282,2821,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28220,2822.0,Fabricación de maquinarias para trabajar metales y máquinas herramientas,subclass,2822,True,C,28,282,2822,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28230,2823.0,Fabricación de maquinaria para la industria metalúrgica,subclass,2823,True,C,28,282,2823,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28240,2824.0,Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,subclass,2824,True,C,28,282,2824,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28250,2825.0,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",subclass,2825,True,C,28,282,2825,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28260,2826.0,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros.",subclass,2826,True,C,28,282,2826,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
28290,2829.0,Fabricación de otros tipos de maquinaria de uso especial,subclass,2829,True,C,28,282,2829,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
29100,2910.0,Fabricación de vehículos automotores,subclass,2910,True,C,29,291,2910,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
29200,2920.0,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semi-remolques,subclass,2920,True,C,29,292,2920,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
29300,2930.0,Fabricación de partes y accesorios para motores de vehículos automotores,subclass,2930,True,C,29,293,2930,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
30110,3011.0,Construcción de buques y estructuras flotantes,subclass,3011,True,C,30,301,3011,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
30120,3012.0,Construcción de embarcaciones de recreo y deporte,subclass,3012,True,C,30,301,3012,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
30200,3020.0,Fabricación de locomotoras y de material rodante para ferrocarriles y tranvías,subclass,3020,True,C,30,302,3020,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
30300,3030.0,"Fabricación de aeronaves, naves espaciales y de maquinaria conexa",subclass,3030,True,C,30,303,3030,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
30400,3040.0,Fabricación de vehículos militares de combate,subclass,3040,True,C,30,304,3040,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
30910,3091.0,Fabricación de motocicletas,subclass,3091,True,C,30,309,3091,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
30920,3092.0,Fabricación de bicicletas y sillas de ruedas para inválidos,subclass,3092,True,C,30,309,3092,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
30990,3099.0,Fabricación de otros tipos de equipo de transporte n.c.p.,subclass,3099,True,C,30,309,3099,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
31001,3100.1,Fabricación de muebles de madera,subclass,3100,True,C,31,310,3100,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
31002,3100.2,"Acabado de muebles de madera, excepto tapicería",subclass,3100,True,C,31,310,3100,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
31003,3100.3,Tapicería de muebles y vehículos automotores,subclass,3100,True,C,31,310,3100,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
31004,3100.4,Fabricación de muebles y accesorios de metal,subclass,3100,True,C,31,310,3100,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
31005,3100.5,Fabricación de muebles de plástico Página 11 de 26,subclass,3100,True,C,31,310,3100,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
31006,3100.6,Fabricación de colchones y somieres,subclass,3100,True,C,31,310,3100,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
31009,3100.9,Fabricación de muebles de otros materiales no especificados,subclass,3100,True,C,31,310,3100,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
32110,3211.0,Fabricación de joyas y artículos conexos,subclass,3211,True,C,32,321,3211,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
32120,3212.0,Fabricación de joyas de imitación y artículos conexos,subclass,3212,True,C,32,321,3212,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
32200,3220.0,Fabricación de instrumentos musicales,subclass,3220,True,C,32,322,3220,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
32300,3230.0,Fabricación de artículos de deporte,subclass,3230,True,C,32,323,3230,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
32400,3240.0,Fabricación de juegos y juguetes,subclass,3240,True,C,32,324,3240,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
32500,3250.0,Fabricación de instrumentos y suministros médicos y dentales,subclass,3250,True,C,32,325,3250,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
32901,3290.1,"Fabricación de escobas, cepillos, plumeros y pinceles",subclass,3290,True,C,32,329,3290,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
32902,3290.2,Fabricación de ataúdes,subclass,3290,True,C,32,329,3290,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
32909,3290.9,Otras industrias manufactureras n.c.p.,subclass,3290,True,C,32,329,3290,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
33110,3311.0,Reparación de productos elaborados de metal,subclass,3311,True,C,33,331,3311,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
33120,3312.0,Reparación de maquinaria,subclass,3312,True,C,33,331,3312,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
33130,3313.0,Reparación de equipo electrónico y óptico,subclass,3313,True,C,33,331,3313,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
33140,3314.0,Reparación de equipo eléctrico,subclass,3314,True,C,33,331,3314,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
33150,3315.0,"Reparación de equipo de transporte, excepto los vehículos automotores",subclass,3315,True,C,33,331,3315,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
33190,3319.0,Reparación de equipo de otro tipo,subclass,3319,True,C,33,331,3319,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
33200,3320.0,Instalación de maquinaria y equipo industrial,subclass,3320,True,C,33,332,3320,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
35100,3510.0,"Producción, transmisión y distribución de energía eléctrica",subclass,3510,True,D,35,351,3510,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
35200,3520.0,Fabricación del gas; distribución de combustibles gaseosos por tuberías.,subclass,3520,True,D,35,352,3520,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
35300,3530.0,Suministro de vapor y aire acondicionado,subclass,3530,True,D,35,353,3530,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
36000,3600.0,"Captación, tratamiento y suministro de agua",subclass,3600,True,E,36,360,3600,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
37000,3700.0,Alcantarillado,subclass,3700,True,E,37,370,3700,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
38110,3811.0,Recolección de desechos no peligrosos,subclass,3811,True,E,38,381,3811,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
38120,3812.0,Recolección de desechos peligrosos,subclass,3812,True,E,38,381,3812,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
38210,3821.0,Tratamiento y eliminación de desechos no peligrosos,subclass,3821,True,E,38,382,3821,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
38220,3822.0,Tratamiento y eliminación de desechos peligrosos,subclass,3822,True,E,38,382,3822,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
38300,3830.0,Recuperación de materiales,subclass,3830,True,E,38,383,3830,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
39000,3900.0,Actividades de saneamiento y otros servicios de gestión de desechos,subclass,3900,True,E,39,390,3900,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
41000,4100.0,Construcción de obras de arquitectura,subclass,4100,True,F,41,410,4100,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
42100,4210.0,Construcción de infraestructura de transporte,subclass,4210,True,F,42,421,4210,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
42200,4220.0,Construcción de infraestructura de servicios Página 12 de 26,subclass,4220,True,F,42,422,4220,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
42900,4290.0,Construcción de otros proyectos de ingeniería civil,subclass,4290,True,F,42,429,4290,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
43110,4311.0,Demoliciones,subclass,4311,True,F,43,431,4311,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
43120,4312.0,Excavación y movimiento de suelo,subclass,4312,True,F,43,431,4312,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
43210,4321.0,Instalación eléctrica y de comunicaciones,subclass,4321,True,F,43,432,4321,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
43221,4322.1,Instalaciones sanitarias,subclass,4322,True,F,43,432,4322,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
43222,4322.2,Instalación de calefacción y de aire acondicionado,subclass,4322,True,F,43,432,4322,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
43229,4322.9,"Otras instalaciones sanitarias, de calefacción y de aire acondicionado",subclass,4322,True,F,43,432,4322,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
43291,4329.1,Colocación de aislamientos térmicos y acústicos,subclass,4329,True,F,43,432,4329,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
43299,4329.9,Otras instalaciones de construcción n.c.p.,subclass,4329,True,F,43,432,4329,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
43301,4330.1,Pintado y empapelado de edificios,subclass,4330,True,F,43,433,4330,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
43302,4330.2,Colocación de revestimientos de pisos y paredes,subclass,4330,True,F,43,433,4330,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
43303,4330.3,Colocación de tabiques de yeso y cielorrasos,subclass,4330,True,F,43,433,4330,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
